Tender_ID,tender_externalreference,tender_title,Work_Description,Tender_Category,Tender_Type,Form_of_Contract,Product_Category,Fiscal_Year,Is_Multi_Currency_Allowed_For_BOQ,Two_Stage_Tender_(Y/N),Independent_External_Monitor,Published_Date,PreBid_Meeting_Date,Tender_Validity_in_Days,NDA_Tender_(Y/N),Preferential_Bidding_allowed,Payment_Mode,Bid_Opening_Date,Organisation_Chain,Department,location,Pincode,No_of_Bids_Received,Date_of_Award_Contract,Awarded_Price_(In_Rs),Bidder_Name,Value_Of_Tender_(In_Rs),Tender_Stage,Season (Computed),Scheme (Computed),Response_Type (Computed),BTC_flag (Computed),DISTRICT (Computed),REVENUE_CIRCLE (Computed)
2021_BTCWR_20464_3,AdlCEKZWRAcET1041373dt.22.1.21,Immediate measures to restoration works at the village Bishkuti from river Panchnoi under SDRF for 2020-21,Immediate measures to restoration works at the village Bishkuti from river Panchnoi under SDRF for 2020-21,Works,Open Tender,Item Rate,Civil Works,2020-2021,No,No,,30-01-2021 10:00,,180,No,No,Online,13-02-2021 15:30,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,At Bishkuti village,781372,1,24-Jun-21,INR 9999999.92,"['TAPAN MEDHI', 'Junmaya Basumatar1', 'SANJIB BORUAH']","99,99,999",AOC,Pre-Monsoon,SDRF,Immediate Measures,TRUE,UDALGURI,Dhekiajuli
2016_BTCWR_1465_1,Addl.CE/KZ/WR/E.T./BTC/ 2016-17/01,A/E MEASURES TO PROTECT VILLAGES MAORIAGAON,"A_E MEASURES TO PROTECT VILLAGES MAORIAGAON. NO.2.THAIGIRGURI, CHAUDHARI PARA, DHALAPARA, DAIKHORGURI,SERFUNGGURI andMAINAGURI FROM THE EROSION OF RIVER SUKAN TAKLAI ON R/B UNDER ONE TIME SPECIAL ASSISTANCE TO BTC FOR 2015-16 For Package 1",Works,Open Tender,Works,Civil Works,2016-2017,No,No,,28-12-2016 18:00,,180,No,No,Offline,11-01-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,Marigaon,783385,1,09-06-2017 00:00,15243749,JACOB NARZARY,15245278,AOC,Post-Monsoon,,Immediate Measures,TRUE,KOKRAJHAR,Gossaigaon
2016_BTCWR_1465_2,Addl.CE/KZ/WR/E.T./BTC/ 2016-17/01,A/E MEASURES TO PROTECT VILLAGES MAORIAGAON,"A_E MEASURES TO PROTECT VILLAGES MAORIAGAON. NO.2.THAIGIRGURI, CHAUDHARI PARA, DHALAPARA, DAIKHORGURI,SERFUNGGURI andMAINAGURI FROM THE EROSION OF RIVER SUKAN TAKLAI ON R/B UNDER ONE TIME SPECIAL ASSISTANCE TO BTC FOR 2015-16 For Package2",Works,Open Tender,Works,Civil Works,2016-2017,No,No,,28-12-2016 18:00,,180,No,No,Offline,11-01-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,Marigaon,783385,1,09-06-2017 00:00,9147167,JACOB NARZARY,9147167,AOC,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Gossaigaon
2016_BTCWR_1465_3,Addl.CE/KZ/WR/E.T./BTC/ 2016-17/01,A/E MEASURES TO PROTECT VILLAGES MAORIAGAON,"A_E MEASURES TO PROTECT VILLAGES MAORIAGAON. NO.2.THAIGIRGURI, CHAUDHARI PARA, DHALAPARA, DAIKHORGURI,SERFUNGGURI andMAINAGURI FROM THE EROSION OF RIVER SUKAN TAKLAI ON R/B UNDER ONE TIME SPECIAL ASSISTANCE TO BTC FOR 2015-16 For Package3",Works,Open Tender,Works,Civil Works,2016-2017,No,No,,28-12-2016 18:00,,180,No,No,Offline,11-01-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,Marigaon,783385,1,09-06-2017 00:00,7647143,JACOB NARZARY,7647143,AOC,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Gossaigaon
2016_BTCWR_1465_4,Addl.CE/KZ/WR/E.T./BTC/ 2016-17/01,A/E MEASURES TO PROTECT VILLAGES MAORIAGAON,"A_E MEASURES TO PROTECT VILLAGES MAORIAGAON. NO.2.THAIGIRGURI, CHAUDHARI PARA, DHALAPARA, DAIKHORGURI,SERFUNGGURI andMAINAGURI FROM THE EROSION OF RIVER SUKAN TAKLAI ON R/B UNDER ONE TIME SPECIAL ASSISTANCE TO BTC FOR 2015-16 For Package4",Works,Open Tender,Works,Civil Works,2016-2017,No,No,,28-12-2016 18:00,,180,No,No,Offline,11-01-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,Marigaon,783385,1,09-06-2017 00:00,7622640,JACOB NARZARY,7622640,AOC,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Gossaigaon
2017_BTC_1554_15,ACE66/E-Tenders/BTC/2016-17/37,BTC/AOP/2016-17/27,BTC/AOP/2016-17/27 Impt. of road from No.1 Hazarkia to Pakhriguri village by Metn. and Bt. including constn. of culvert under BTC for 2015-16.,Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,12-01-2017 10:30,,180,No,No,Offline,30-01-2017 14:15,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,2,,,,8052487,Technical Evaluation,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Gossaigaon
2017_BTC_1650_1,ACE77/TECH/IFB/SA/BTC/16-17/90,BTC/SA(15-16)/ULB-927,BTC/SA(15-16)/ULB-927 CONSTRUCTION OF R.D. ROAD TO KALBARI ALONG WITH 1 NO. RCC SLAB CULVERT AND 100MTRS. DRAINAGE WORK UNDER ONE TIME SPECIAL ASSISTANCE TO BTC FOR THE YEAR 2015-16,Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,30-01-2017 10:30,,180,No,No,Offline,13-02-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,2,,,,14999580,Technical Evaluation,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Dotoma
2017_BTC_1652_1,ACE-66/E-Tenders/BTC/16-17/55,BTC/AOP/2016-17/33,BTC/AOP/2016-17/33 Improvement of Road from (CC Block) including construction of one RCC Box Culvert from Kalugaon to Mainajhar (Rabhapara) under BTC AOP for the year 2015-16.,Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,30-01-2017 10:30,,180,No,No,Offline,18-02-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,2,,,,4774421,Technical Evaluation,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Dotoma
2017_BTC_1652_6,ACE-66/E-Tenders/BTC/16-17/55,BTC/AOP/2016-17/38,BTC/AOP/2016-17/38 Const. of RCC Box culvert 7 Cell at 2 No. Khalashi River New Banglajhora village under Ramfalbil under AOP 2016-17.,Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,30-01-2017 10:30,,180,No,No,Offline,18-02-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,2,,,,8382398,Technical Evaluation,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Kokrajhar
2017_BTC_1652_7,ACE-66/E-Tenders/BTC/16-17/55,BTC/AOP/2016-17/39,BTC/AOP/2016-17/39 Const. of 1 No. RCC Box culvert 3 Cell at No. 1 Khalashi River (under Uttar Pathgaon VCDC) under BTC for 2016-17.,Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,30-01-2017 10:30,,180,No,No,Offline,18-02-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,2,,,,5324215,Technical Evaluation,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Kokrajhar
2017_BTC_1659_3,ACE-66/E-Tenders/BTC/16-17/74,BTC/AOP/2016-17/60,BTC/AOP/2016-17/60 Const. of Blacktoping road from NH-31 C near Sluice Gate via Kurshamari village to Thamalpur village under BTC for the year 2016-17.,Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,02-02-2017 10:30,,180,No,No,Offline,22-02-2017 14:15,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,2,,,,14861112,Technical Evaluation,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Chapar
2017_BTC_1714_3,ACE29/TECH/MSLPR/IFB/Pt-2/16-,TN_128_3,"TN_128_3 Sand Graveling of Road from NH-127 (A) to Bunmaza Dhemdhema Chowguri (BDC, M.E. School) via Simla Mazar Saupa, Boro Supa, Dhemdhema village with 4 Nos. of Box Type Culvert under PWD Deptt.BTC for the year 2016-17.",Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,13-02-2017 14:00,,180,No,No,Offline,23-02-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,2,,,,4625684,Technical Evaluation,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Bagribari
2017_BTC_1727_15,ACE66/E-Tenders/BTC/2016-17/98,BTC/AOP/2016-17/96,BTC/AOP/2016-17/96 Construction of Box Culvert of various sizes including Earth work in filling embankment in Both approaches at Pabuajhar village under BTC for 2015-16.,Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,17-02-2017 10:30,,180,No,No,Offline,07-03-2017 14:15,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,0,,,,5787300,To be Opened,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BTC_1787_7,ACE-27/TECH/KOJ/IFB/2016-17/44,TN_140_07,TN_140_07 Construction of RCC Box cell culvert near Madhu Mondal house under AOP in BTC area for 2015-16.,Works,Open Tender,Item Rate,Civil Works,2016-2017,No,No,,28-02-2017 10:30,,180,No,No,Offline,10-03-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,783370,2,26-09-2019 00:00,3685839,JULIUS NARZARY,3685838,AOC,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2022_DoWR_24606_1,JOR/SDRF/BAGHEDHORA/2021-22/1,"Immediate measures to protect Baghedhora, Sakala, Milonpur and its adjoining areas of Sadar Sristika from flood damages of river Brahmaputra under SDRF for the year 2021-22","Immediate measures to protect Baghedhora, Sakala, Milonpur and its adjoining areas of Sadar Sristika from flood damages of river Brahmaputra under SDRF for the year 2021-22",Works,Open Tender,Works,Civil Works,2021-2022,No,No,,08-03-2022 18:00,,195,No,No,Online,18-03-2022 15:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Jorhat,785101,,,,,"99,99,998",Retender,Monsoon,SDRF,Immediate Measures,FALSE,JORHAT,#N/A
2022_DoWR_24606_2,JOR/SDRF/BAGHEDHORA/2021-22/1,"Immediate measures to protect Baghedhora, Sakala, Milonpur and its adjoining areas of Sadar Sristika from flood damages of river Brahmaputra under SDRF for the year 2021-22","Immediate measures to protect Baghedhora, Sakala, Milonpur and its adjoining areas of Sadar Sristika from flood damages of river Brahmaputra under SDRF for the year 2021-22",Works,Open Tender,Works,Civil Works,2021-2022,No,No,,28-03-2022 18:00,,180,No,No,Online,04-04-2022 15:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Jorhat,785001,,,,,"99,99,998",To be Opened,Pre-Monsoon,SDRF,Immediate Measures,FALSE,JORHAT,#N/A
2021_DoWR_20215_1,SIV/SDRF/VELOUGURI/2020-21/1,Restoration of Desang bund right bank from Desanpani to Patsaku at Velouguri for the year 2020-21,Restoration of Desang bund right bank from Desanpani to Patsaku at Velouguri for the year 2020-21,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,16-01-2021 18:00,,180,No,No,Online,28-01-2021 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Sibsagar,785640,9,16-Mar-21,INR 8999492.76,['ADITYA DOWARAH'],"99,99,991",AOC,Pre-Monsoon,SDRF,Immediate Measures,FALSE,SIVSAGAR,#N/A
2017_BTC_2114_1,ACE101/TECH/NIT/BTC/BADP/16-17,TN-155/2016-17/1,TN-155/2016-17/1 Construction of road from Nagrijuli Market to Baltipar chowk with 2 nos. RCC box type culvert under BADP (SCA) scheme for the year 2016-2017,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,12-04-2017 12:00,,180,No,No,Offline,25-04-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,788730,2,,,,3000000,Technical Evaluation,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BTC_2114_2,ACE101/TECH/NIT/BTC/BADP/16-17,TN-155/2016-17/2,TN-155/2016-17/2 Construction of road from Garokhuti village to Rangapani link road with the provision of 01 No. RCC box type culvert under BADP (SCA) scheme for the year 2015-16.,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,12-04-2017 12:00,,180,No,No,Offline,25-04-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,788730,2,,,,3289082,Technical Evaluation,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Kokrajhar
2017_BTC_2114_4,ACE101/TECH/NIT/BTC/BADP/16-17,TN-155/2016-17/4,TN-155/2016-17/4 Construction of Road from Gyatigaon village to Milan Bazar via Bhangarpar Bazar 2 Nos. Box type culvert under BADP (SCA) scheme for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,12-04-2017 12:00,,180,No,No,Offline,25-04-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,788730,3,,,,2999846,Technical Evaluation,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BTC_2114_5,ACE101/TECH/NIT/BTC/BADP/16-17,TN-155/2016-17/5,TN-155/2016-17/5 Construction of MT and BT Road with 2 RCC Box type culvert between Chamthaibari Army Camp to Oxiguri village under BADP (SCA) scheme for the year 2016-17.,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,12-04-2017 12:00,,180,No,No,Offline,25-04-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,788730,2,,,,2199910,Technical Evaluation,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Dotoma
2017_BTC_2114_6,ACE101/TECH/NIT/BTC/BADP/16-17,TN-155/2016-17/6,TN-155/2016-17/6 Construction of 2 Nos. of RCC slab culvert on Mwithabari to Khairani Road under BADP (SCA) scheme for the year 2016-17.,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,12-04-2017 12:00,,180,No,No,Offline,25-04-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,788730,2,,,,1999900,Technical Evaluation,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BTC_2114_7,ACE101/TECH/NIT/BTC/BADP/16-17,TN-155/2016-17/7,TN-155/2016-17/7 Improvement of road from Nikashi to Jopadong via Hastinapur (approximately 2 Kms) with 2 Slab culvert and 4 HPCs under BADP (SCA) scheme for the year 2015-16,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,12-04-2017 12:00,,180,No,No,Offline,25-04-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,788730,2,,,,2078728,Technical Evaluation,Post-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BTCWR_2288_1,"Addl. CE/KZ/WR/Acctt/101/873, dt.15.05.2017.",Protection of Borshijhora village from the erosion of river Longa on L/B under BTC Plan for the year 2016-17.,Protection of Borshijhora village from the erosion of river Longa on L/B under BTC Plan for the year 2016-17.,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,22-05-2017 10:00,,180,No,No,Offline,09-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Borshijhora, kokrajhar",783370,2,27-07-2017 00:00,2998092,KEMENDRA Kr BRAHMA,2998092,AOC,Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Dhubri
2017_BTCWR_2288_2,"Addl. CE/KZ/WR/Acctt/101/873, dt.15.05.2017.",Protection of village West Jaoliapara from the erosion of river Gagra,Protection of village West Jaoliapara from the erosion of river Gagra under BTC Plan for 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,22-05-2017 10:00,,180,No,No,Offline,09-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"West Jaoliapara, kokrajhar",783370,2,24-07-2017 00:00,2978653.27,Janak Kr Narzary,2978653,AOC,Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Kokrajhar
2017_BTCWR_2288_3,"Addl. CE/KZ/WR/Acctt/101/873, dt.15.05.2017.",AE measures to protect village Hatigorh FV Kagrabari  its adjoining areas,AE measures to protect village Hatigorh F.V Kagrabari and its adjoining areas from the erosion of river Garuphella under BTC for 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,22-05-2017 10:00,,180,No,No,Offline,09-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kagrabari, kokrajhar",783370,2,24-07-2017 00:00,2999599.49,MANOHAR BRAHMA,2999600,AOC,Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Kokrajhar
2017_BTCWR_2289_1,"Addl. CE/KZ/WR/Acctt/101/873, dt.15.05.2017",Protection of Gorumara Char from the erosion of river Sonkosh on,Protection of Gorumara Char from the erosion of river Sonkosh on R/B Ph-I Under BTC Plan for 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,22-05-2017 10:00,,180,No,No,Offline,09-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Gorumara Char, Kokrajhar",783370,2,20-07-2017 00:00,3997713,RUBAL CHANDRA BRAHMA,3997713,AOC,Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Dotoma
2017_BTC_2338_9,ACE-05/TECH/CHN/IFB/2017-18/36,TN_190_9,TN_190_9 Construction of road from NH-31 (C) to Silpota via Fire and emergency service station and ASEB Sub-Station with the provision of ICBP under B.T.C area for 2015-16.,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,01-06-2017 10:30,,180,No,No,Offline,15-06-2017 14:00,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Bodoland Territorial Council-PWD,Kokrajhar,788730,2,,,,9995142,Technical Evaluation,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BTCWR_2398_1,CE/KZ/WR/E-Tender/AC/101/968,A/E measures to protect Anthaigwlao village near Information Technology Park from the erosion of river Gaurang on R/B under BTC Plan for the year 2016-17,A/E measures to protect Anthaigwlao village near Information Technology Park from the erosion of river Gaurang on R/B under BTC Plan for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kokrajhar, Anthaigwlao",783370,2,27-07-2017 00:00,2488208.1,RWIRUP MUSHAHARY,2488208,AOC,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BTCWR_2404_1,Addl.CE/KZ/WR/E-T/AC/101/968,Protection of village Umanagar and its adjoining areas from the erosion of river Gangia BTC Plan for the year 2016-17,Protection of village Umanagar and its adjoining areas from the erosion of river Gangia BTC Plan for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Umanagar,kokrajhar",783370,2,20-07-2017 00:00,3494095.5,Surajit Roy,3494096,AOC,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Dotoma
2017_BTCWR_2405_1,Addl.CE/KZ/WR/E-T/AC/101/968,Pro siltation measures to protect Surjyakata from the erosion of river Gangia under BTC Plan for 2016-17,Pro siltation measures to protect Surjyakata from the erosion of river Gangia under BTC Plan for 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kokrajhar, Surjyakata",783370,2,20-07-2017 00:00,2499268.5,Surajit Roy,2499269,AOC,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Dotoma
2017_BTCWR_2406_1,Addl.CE/KZ/WR/E-T/AC/101/968,A/E measures to protect village South Hasraobari from the erosion of river Sapkata on R/B under BTC Plan for the year 2016-17,A/E measures to protect village South Hasraobari from the erosion of river Sapkata on R/B under BTC Plan for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kokrajhar, South Hasraobari",783370,0,,,,2991045,To be Opened,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Kokrajhar
2017_BTCWR_2407_1,Addl.CE/KZ/WR/E-T/AC/101/968,Strengthening of river Saralbhanga L/B embankment from ch.2100m to ch.3100m. under BTC Plan for the year 2016-17,Strengthening of river Saralbhanga L/B embankment from ch.2100m to ch.3100m. under BTC Plan for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kokrajhar, Saralbhanga River",783370,0,,,,4498820,To be Opened,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BTCWR_2409_1,Addl.CE/KZ/WR/E-T/AC/101/968,A/E measures to protect village Panowari (Gardenpur) and its adjoining areas from the erosion of river Guruphella BTC Plan for the year 2016-17,A/E measures to protect village Panowari (Gardenpur) and its adjoining areas from the erosion of river Guruphella BTC Plan for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kokrajhar, Panowari (Gardenpur)",783370,2,20-07-2017 00:00,3496073.01,Rabiram Narzary,3496073,AOC,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Gossaigaon
2017_BTCWR_2408_1,Addl.CE/KZ/WR/E-T/AC/101/968,A/E measures to protect village Gardenpur (SC) para from the erosion of river Guruphella under BTC Plan for the year 2016-17,A/E measures to protect village Gardenpur (SC) para from the erosion of river Guruphella under BTC Plan for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kokrajhar, Gardenpur",783370,2,06-06-2018 00:00,2995491.48,Rabiram Narzary,2995491,AOC,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Gossaigaon
2017_BTCWR_2410_1,Addl.CE/KZ/WR/E-T/AC/101/968,A/E measures to protect village Hatigarh No.1 from the erosion of river Guruphella under BTC Plan for the year 2016-17,A/E measures to protect village Hatigarh No.1 from the erosion of river Guruphella under BTC Plan for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kokrajhar, Hatigorh No.1",783370,2,20-07-2017 00:00,2983714.4,Tapashibom Dutta,2983714,AOC,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,Gossaigaon
2017_BTCWR_2411_1,Addl.CE/KZ/WR/E-T/AC/101/968,Protection of New Laoripara village from the erosion of river Gaurang on L/B  under BTC Plan for 2016-17,Protection of New Laoripara village from the erosion of river Gaurang on L/B under BTC Plan for 2016-17,Works,Open Tender,Item Rate,Civil Works - Others,2017-2018,No,No,,05-06-2017 10:00,,180,No,No,Offline,19-06-2017 15:00,Bodoland Territorial Council-WRD,Bodoland Territorial Council-WRD,"Kokrajhar, New Laoripara",783370,2,20-07-2017 00:00,2481200.4,SUSHIL MANDAL,2481200,AOC,Pre-Monsoon,,Preparedness Measures,TRUE,KOKRAJHAR,#N/A
2017_BoTC_2493_1,DPRD/BTC/SOPD-Koj-10/Pt.I/28,99/1,Imp. Of road with 1 No. of RCC Box culvert from Pulkumari to Gandakarkw village,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,13-06-2017 16:00,,90,No,No,Offline,20-07-2017 16:30,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Bodoland Territorial Council,Kokrajhar,783370,2,,,,1961212,Financial Evaluation,Monsoon,SOPD,Preparedness Measures,TRUE,KOKRAJHAR,Gossaigaon
2017_BoTC_2497_1,DPRD/BTC/SOPD-Koj-10/Pt.I/28,99/3,Impt Of Sand Gravelling and 3 Nos RCC Box culvert near Rajib Narzary house at Notth Guabari,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,13-06-2017 16:00,,180,No,No,Offline,20-07-2017 16:00,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Bodoland Territorial Council,Kokrajhar,783370,2,,,,3481032,Financial Evaluation,Monsoon,SOPD,Preparedness Measures,TRUE,KOKRAJHAR,Kokrajhar
2017_BoTC_2498_1,DPRD/BTC/SOPD-Koj-10/Pt.I/28,DPRD/BTC/SOPD-Koj-10/Pt.I/28,Imp. Of SG and 3 Nos. RCC Box culvert near Ananta Brahma house at Guabari under Kokrajhar Dev Block,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,13-06-2017 16:30,,180,No,No,Offline,20-07-2017 16:00,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Bodoland Territorial Council,Kokrajhar,783370,2,,,,3456311,Financial Evaluation,Monsoon,SOPD,Preparedness Measures,TRUE,KOKRAJHAR,Kokrajhar
